onnx_name,mac_ori,ori_peak_mem,peak_after_ourTS_bal,peak_after_tinyTS,peak_after_tinynas,reduction_ourTS_bal,reduction_tinyTS,reduction_tinynas,needTS,valid_ourTS_bal,valid_tinyTS,valid_tinynas,TSwork_ourTS_bal,TSwork_tinyTS,TSwork_tinynas
w0.2_ir128_subnet_ID56,29610496,131072,131072,-1,131072,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID57,21403648,131072,131072,-1,131072,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID58,20045824,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID59,73108992,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID6,50434048,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID60,85229568,245760,245760,-1,245760,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID61,30111744,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID62,82868224,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID63,142008320,311296,311296,311296,311296,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.2_ir128_subnet_ID64,45242368,131072,131072,-1,131072,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID65,43907584,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID66,70232064,131072,131072,-1,131072,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID67,44957696,311296,311296,311296,311296,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.2_ir128_subnet_ID68,157097984,311296,311296,311296,311296,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.2_ir128_subnet_ID69,21761536,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID7,28321792,131072,131072,-1,131072,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID70,63971328,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID71,45344768,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID72,51296384,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID73,35284992,131072,131072,-1,131072,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID74,19607424,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID75,24197504,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID76,64101760,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID77,35915776,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID78,168337408,311296,311296,311296,311296,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.2_ir128_subnet_ID79,38762496,131072,131072,-1,131072,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID8,38012928,131072,131072,-1,131072,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID80,96114688,245760,245760,-1,245760,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID81,69637632,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID82,67336192,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID83,110395392,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID84,100589568,311296,311296,311296,311296,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.2_ir128_subnet_ID85,53069824,245760,245760,-1,245760,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID86,55260672,131072,131072,-1,131072,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID87,250437632,311296,311296,311296,311296,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.2_ir128_subnet_ID88,56240128,131072,131072,-1,131072,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID89,72379904,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID9,32442880,131072,131072,-1,131072,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID90,49569792,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID91,58058240,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID92,31563776,131072,131072,-1,131072,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID93,44875776,131072,131072,-1,131072,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID94,27005312,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID95,73267200,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
