onnx_name,mac_ori,ori_peak_mem,peak_after_ourTS_bal,peak_after_tinyTS,peak_after_tinynas,reduction_ourTS_bal,reduction_tinyTS,reduction_tinynas,needTS,valid_ourTS_bal,valid_tinyTS,valid_tinynas,TSwork_ourTS_bal,TSwork_tinyTS,TSwork_tinynas
w0.25_ir96_subnet_ID23,1329011712,308736,89856,161568,235008,70.90%,47.67%,23.88%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID24,1140461568,456192,93312,235296,345600,79.55%,48.42%,24.24%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID25,1067553792,235008,89856,124704,179712,61.76%,46.94%,23.53%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID26,666842112,456192,93312,235296,345600,79.55%,48.42%,24.24%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID27,1285862400,456192,93312,235296,345600,79.55%,48.42%,24.24%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID28,1500853248,456192,93312,235296,345600,79.55%,48.42%,24.24%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID29,201775104,235008,86016,124704,117504,63.40%,46.94%,50.00%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID3,1352881152,456192,93312,235296,345600,79.55%,48.42%,24.24%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID30,263568384,235008,89856,124704,179712,61.76%,46.94%,23.53%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID31,559586304,308736,89856,161568,235008,70.90%,47.67%,23.88%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID32,324311040,308736,89856,161568,89856,70.90%,47.67%,70.90%,1,1,0,1,1,0,1
w0.25_ir96_subnet_ID33,941644800,456192,86400,235296,87552,81.06%,48.42%,80.81%,1,1,0,1,1,0,1
w0.25_ir96_subnet_ID34,382178304,235008,86016,124704,117504,63.40%,46.94%,50.00%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID35,403411968,235008,89856,124704,179712,61.76%,46.94%,23.53%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID36,536131584,235008,89856,124704,179712,61.76%,46.94%,23.53%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID37,597261312,235008,89856,124704,179712,61.76%,46.94%,23.53%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID38,966269952,235008,89856,124704,179712,61.76%,46.94%,23.53%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID39,1439142912,456192,93312,235296,345600,79.55%,48.42%,24.24%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID4,520363008,235008,86400,124704,117504,63.24%,46.94%,50.00%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID40,673422336,308736,89856,161568,235008,70.90%,47.67%,23.88%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID41,806049792,308736,86016,161568,235008,72.14%,47.67%,23.88%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID42,284055552,235008,89856,124704,179712,61.76%,46.94%,23.53%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID43,581981184,308736,86016,161568,235008,72.14%,47.67%,23.88%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID44,890035200,308736,86400,161568,235008,72.01%,47.67%,23.88%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID45,819624960,456192,89856,235296,172800,80.30%,48.42%,62.12%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID46,976296960,308736,89856,161568,235008,70.90%,47.67%,23.88%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID47,897831936,308736,89856,161568,235008,70.90%,47.67%,23.88%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID48,503027712,235008,89856,124704,179712,61.76%,46.94%,23.53%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID49,1351554048,456192,93312,235296,345600,79.55%,48.42%,24.24%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID5,1428175872,308736,89856,161568,89856,70.90%,47.67%,70.90%,1,1,0,1,1,0,1
w0.25_ir96_subnet_ID50,1149410304,235008,89856,124704,179712,61.76%,46.94%,23.53%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID51,818804736,235008,89856,124704,179712,61.76%,46.94%,23.53%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID52,333075456,235008,89856,124704,179712,61.76%,46.94%,23.53%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID53,1056356352,235008,89856,124704,179712,61.76%,46.94%,23.53%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID54,394951680,456192,93312,235296,345600,79.55%,48.42%,24.24%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID55,894606336,456192,93312,235296,345600,79.55%,48.42%,24.24%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID56,518796288,235008,89856,124704,179712,61.76%,46.94%,23.53%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID57,344881152,308736,86016,161568,235008,72.14%,47.67%,23.88%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID58,1393597440,456192,86400,235296,117504,81.06%,48.42%,74.24%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID59,589132800,235008,86016,124704,89856,63.40%,46.94%,61.76%,1,1,0,1,1,0,1
w0.25_ir96_subnet_ID6,259282944,308736,86016,161568,71168,72.14%,47.67%,76.95%,1,1,0,1,1,0,1
w0.25_ir96_subnet_ID60,595924992,235008,89856,124704,179712,61.76%,46.94%,23.53%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID61,1538095104,456192,89856,235296,172800,80.30%,48.42%,62.12%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID62,611767296,456192,89856,235296,89856,80.30%,48.42%,80.30%,1,1,0,1,1,0,1
w0.25_ir96_subnet_ID63,477739008,235008,89856,124704,179712,61.76%,46.94%,23.53%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID64,396057600,308736,86016,161568,235008,72.14%,47.67%,23.88%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID65,923710464,308736,89856,161568,235008,70.90%,47.67%,23.88%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID66,1266702336,456192,93312,235296,345600,79.55%,48.42%,24.24%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID67,430313472,308736,89856,161568,235008,70.90%,47.67%,23.88%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID68,1143714816,308736,89856,161568,235008,70.90%,47.67%,23.88%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID69,1215019008,456192,93312,235296,345600,79.55%,48.42%,24.24%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID7,1327150080,308736,86016,161568,235008,72.14%,47.67%,23.88%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID70,603666432,308736,89856,161568,235008,70.90%,47.67%,23.88%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID71,1442460672,456192,93312,235296,345600,79.55%,48.42%,24.24%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID72,1032459264,235008,89856,124704,179712,61.76%,46.94%,23.53%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID73,506428416,235008,89856,124704,89856,61.76%,46.94%,61.76%,1,1,0,1,1,0,1
w0.25_ir96_subnet_ID74,1138636800,456192,93312,235296,345600,79.55%,48.42%,24.24%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID75,738514944,456192,89856,235296,89856,80.30%,48.42%,80.30%,1,1,0,1,1,0,1
w0.25_ir96_subnet_ID76,1212954624,456192,93312,235296,345600,79.55%,48.42%,24.24%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID77,444331008,308736,89856,161568,235008,70.90%,47.67%,23.88%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID78,1415568384,308736,89856,161568,235008,70.90%,47.67%,23.88%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID79,985347072,235008,89856,124704,179712,61.76%,46.94%,23.53%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID8,291216384,308736,86016,161568,235008,72.14%,47.67%,23.88%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID80,1494964224,456192,86016,235296,87552,81.14%,48.42%,80.81%,1,1,0,1,1,0,1
w0.25_ir96_subnet_ID81,856691712,308736,89856,161568,235008,70.90%,47.67%,23.88%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID82,553218048,235008,89856,124704,179712,61.76%,46.94%,23.53%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID83,432027648,456192,93312,235296,345600,79.55%,48.42%,24.24%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID84,826997760,308736,86400,161568,117504,72.01%,47.67%,61.94%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID85,502944768,235008,86016,124704,117504,63.40%,46.94%,50.00%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID86,693245952,308736,86016,161568,235008,72.14%,47.67%,23.88%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID87,459233280,235008,89856,124704,179712,61.76%,46.94%,23.53%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID88,913185792,235008,89856,124704,179712,61.76%,46.94%,23.53%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID89,1755159552,456192,93312,235296,345600,79.55%,48.42%,24.24%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID9,361110528,456192,86016,235296,117504,81.14%,48.42%,74.24%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID90,597915648,456192,86016,235296,117504,81.14%,48.42%,74.24%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID91,1597814784,456192,89856,235296,89856,80.30%,48.42%,80.30%,1,1,0,1,1,0,1
w0.25_ir96_subnet_ID92,770300928,308736,89856,161568,235008,70.90%,47.67%,23.88%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID93,1766937600,456192,93312,235296,345600,79.55%,48.42%,24.24%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID94,792410112,308736,89856,161568,235008,70.90%,47.67%,23.88%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID95,567668736,308736,89856,161568,235008,70.90%,47.67%,23.88%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID96,1139899392,308736,89856,161568,172800,70.90%,47.67%,44.03%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID97,461150208,235008,86016,124704,117504,63.40%,46.94%,50.00%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID98,1301059584,308736,86016,161568,235008,72.14%,47.67%,23.88%,1,1,0,0,1,0,0
w0.25_ir96_subnet_ID99,1613970432,308736,86400,161568,235008,72.01%,47.67%,23.88%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID0,7648182272,835584,147456,443136,835584,82.35%,46.97%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID1,3739549696,638976,147456,344832,638976,76.92%,46.03%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID10,5869862912,614400,98304,320256,614400,84.00%,47.88%,0.00%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID100,4165337088,835584,147456,443136,835584,82.35%,46.97%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID101,2036269056,638976,147456,344832,638976,76.92%,46.03%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID102,5491785728,835584,147456,443136,835584,82.35%,46.97%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID103,4342480896,1228800,147456,639744,1228800,88.00%,47.94%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID104,2863595520,835584,147456,443136,835584,82.35%,46.97%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID105,2594111488,638976,147456,344832,638976,76.92%,46.03%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID106,7986413568,638976,147456,344832,638976,76.92%,46.03%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID107,2339831808,573440,98304,312064,319488,82.86%,45.58%,44.29%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID108,2805268480,835584,98304,443136,614400,88.24%,46.97%,26.47%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID109,4845404160,614400,98304,320256,614400,84.00%,47.88%,0.00%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID11,2801139712,835584,98304,443136,196608,88.24%,46.97%,76.47%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID110,5797445632,638976,147456,344832,638976,76.92%,46.03%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID111,5284233216,835584,147456,443136,835584,82.35%,46.97%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID112,5902303232,835584,147456,443136,835584,82.35%,46.97%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID113,2903900160,1228800,147456,639744,1228800,88.00%,47.94%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID114,7147552768,1228800,147456,639744,1228800,88.00%,47.94%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID115,3471179776,638976,147456,344832,638976,76.92%,46.03%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID116,8151564288,614400,98304,320256,614400,84.00%,47.88%,0.00%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID117,3173908480,835584,98304,443136,319488,88.24%,46.97%,61.76%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID118,2834104320,573440,98304,312064,417792,82.86%,45.58%,27.14%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID119,11131092992,614400,98304,320256,614400,84.00%,47.88%,0.00%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID12,6735396864,1228800,147456,639744,1228800,88.00%,47.94%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID120,2875588608,638976,147456,344832,638976,76.92%,46.03%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID121,4991614976,573440,98304,312064,417792,82.86%,45.58%,27.14%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID122,5377032192,442368,98304,311680,417792,77.78%,29.54%,5.56%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID123,2101739520,1228800,147456,639744,1228800,88.00%,47.94%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID124,4726259712,573440,98304,312064,417792,82.86%,45.58%,27.14%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID125,2814246912,1228800,147456,639744,1228800,88.00%,47.94%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID126,2300968960,835584,98304,443136,417792,88.24%,46.97%,50.00%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID127,6117261312,1228800,147456,639744,1228800,88.00%,47.94%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID128,5509611520,1228800,147456,639744,1228800,88.00%,47.94%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID129,8888647680,835584,147456,443136,835584,82.35%,46.97%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID13,3900112896,835584,98304,443136,319488,88.24%,46.97%,61.76%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID130,1030619136,442368,98304,311680,196608,77.78%,29.54%,55.56%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID131,1572667392,638976,147456,344832,638976,76.92%,46.03%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID132,3238920192,1228800,147456,639744,1228800,88.00%,47.94%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID133,6283460608,1228800,147456,639744,1228800,88.00%,47.94%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID134,2847735808,638976,147456,344832,638976,76.92%,46.03%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID135,5685313536,835584,147456,443136,835584,82.35%,46.97%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID136,6373113856,442368,98304,311680,319488,77.78%,29.54%,27.78%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID137,4720558080,442368,98304,311680,417792,77.78%,29.54%,5.56%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID138,4301651968,638976,147456,344832,638976,76.92%,46.03%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID139,1893531648,638976,147456,344832,638976,76.92%,46.03%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID14,2346516480,1228800,147456,639744,1228800,88.00%,47.94%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID140,8666873856,835584,147456,443136,835584,82.35%,46.97%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID141,3658874880,442368,98304,311680,319488,77.78%,29.54%,27.78%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID142,5916459008,835584,147456,443136,835584,82.35%,46.97%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID143,4617732096,835584,147456,443136,835584,82.35%,46.97%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID144,4101832704,1228800,147456,639744,1228800,88.00%,47.94%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID145,1522335744,835584,147456,443136,835584,82.35%,46.97%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID146,4109238272,835584,147456,443136,835584,82.35%,46.97%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID147,3656253440,835584,147456,443136,835584,82.35%,46.97%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID148,5027856384,638976,147456,344832,638976,76.92%,46.03%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID149,3405709312,638976,147456,344832,638976,76.92%,46.03%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID15,3211591680,573440,98304,312064,417792,82.86%,45.58%,27.14%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID150,5872943104,1228800,147456,639744,1228800,88.00%,47.94%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID151,9322233856,1228800,147456,639744,1228800,88.00%,47.94%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID152,2776498176,638976,147456,344832,638976,76.92%,46.03%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID153,1828061184,835584,98304,443136,307200,88.24%,46.97%,63.24%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID154,3444506624,573440,98304,312064,319488,82.86%,45.58%,44.29%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID155,5387386880,835584,147456,443136,835584,82.35%,46.97%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID156,7152271360,442368,98304,311680,417792,77.78%,29.54%,5.56%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID157,7142834176,1228800,147456,639744,1228800,88.00%,47.94%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID158,3720806400,638976,147456,344832,638976,76.92%,46.03%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID159,3272933376,573440,98304,312064,196608,82.86%,45.58%,65.71%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID16,9482076160,1228800,147456,639744,1228800,88.00%,47.94%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID160,6674055168,638976,147456,344832,638976,76.92%,46.03%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID161,4476239872,638976,147456,344832,638976,76.92%,46.03%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID162,5216010240,1228800,147456,639744,1228800,88.00%,47.94%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID163,3797811200,835584,147456,443136,835584,82.35%,46.97%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID164,10371399680,835584,147456,443136,835584,82.35%,46.97%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID165,2233860096,638976,147456,344832,638976,76.92%,46.03%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID166,1171587072,442368,98304,311680,319488,77.78%,29.54%,27.78%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID167,1889861632,442368,98304,311680,319488,77.78%,29.54%,27.78%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID168,6505758720,835584,147456,443136,835584,82.35%,46.97%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID169,11432034304,1228800,147456,639744,1228800,88.00%,47.94%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID17,3239510016,638976,147456,344832,638976,76.92%,46.03%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID170,876478464,573440,98304,312064,221184,82.86%,45.58%,61.43%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID171,8816295936,1228800,147456,639744,1228800,88.00%,47.94%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID172,7386562560,835584,98304,443136,319488,88.24%,46.97%,61.76%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID173,10096082944,1228800,147456,639744,1228800,88.00%,47.94%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID174,4399104000,1228800,147456,639744,1228800,88.00%,47.94%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID175,2461401088,442368,98304,311680,221184,77.78%,29.54%,50.00%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID176,3516727296,1228800,147456,639744,1228800,88.00%,47.94%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID177,4542169088,835584,147456,443136,835584,82.35%,46.97%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID178,4024303616,835584,147456,443136,835584,82.35%,46.97%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID179,3153985536,835584,98304,443136,417792,88.24%,46.97%,50.00%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID18,7388200960,835584,98304,443136,307200,88.24%,46.97%,63.24%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID180,2124742656,1228800,147456,639744,1228800,88.00%,47.94%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID181,3561357312,614400,98304,320256,614400,84.00%,47.88%,0.00%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID182,8407875584,614400,98304,320256,614400,84.00%,47.88%,0.00%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID183,3060203520,638976,147456,344832,638976,76.92%,46.03%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID184,2438332416,835584,147456,443136,835584,82.35%,46.97%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID185,11387928576,1228800,147456,639744,1228800,88.00%,47.94%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID186,7043678208,835584,147456,443136,835584,82.35%,46.97%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID187,3219914752,638976,147456,344832,638976,76.92%,46.03%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID188,3975020544,442368,98304,311680,417792,77.78%,29.54%,5.56%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID189,1979645952,638976,147456,344832,638976,76.92%,46.03%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID19,7279083520,1228800,147456,639744,1228800,88.00%,47.94%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID190,1799749632,638976,147456,344832,638976,76.92%,46.03%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID191,3373203456,614400,98304,320256,614400,84.00%,47.88%,0.00%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID192,5396889600,835584,147456,443136,835584,82.35%,46.97%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID193,4318887936,638976,147456,344832,638976,76.92%,46.03%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID194,4991614976,835584,147456,443136,835584,82.35%,46.97%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID195,2983526400,1228800,147456,639744,1228800,88.00%,47.94%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID196,2554134528,638976,147456,344832,638976,76.92%,46.03%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID197,2040987648,835584,98304,443136,417792,88.24%,46.97%,50.00%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID198,5236523008,442368,98304,311680,319488,77.78%,29.54%,27.78%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID199,2786983936,638976,147456,344832,638976,76.92%,46.03%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID2,6209011712,573440,98304,312064,319488,82.86%,45.58%,44.29%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID20,5264244736,1228800,147456,639744,1228800,88.00%,47.94%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID21,5766053888,835584,147456,443136,835584,82.35%,46.97%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID22,2971467776,835584,147456,443136,835584,82.35%,46.97%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID23,5024120832,614400,98304,320256,614400,84.00%,47.88%,0.00%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID24,7812874240,1228800,147456,639744,1228800,88.00%,47.94%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID25,4428595200,1228800,147456,639744,1228800,88.00%,47.94%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID26,2533818368,573440,98304,312064,221184,82.86%,45.58%,61.43%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID27,4754636800,638976,147456,344832,638976,76.92%,46.03%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID28,2929655808,573440,98304,312064,221184,82.86%,45.58%,61.43%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID29,2993553408,638976,147456,344832,638976,76.92%,46.03%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID3,5385879552,1228800,147456,639744,1228800,88.00%,47.94%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID30,1767178240,442368,98304,311680,319488,77.78%,29.54%,27.78%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID31,2575171584,573440,98304,312064,417792,82.86%,45.58%,27.14%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID32,1447952384,573440,98304,312064,221184,82.86%,45.58%,61.43%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID33,2129461248,442368,98304,311680,319488,77.78%,29.54%,27.78%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID34,5146279936,835584,98304,443136,417792,88.24%,46.97%,50.00%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID35,9246277632,614400,98304,320256,614400,84.00%,47.88%,0.00%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID36,2117402624,573440,98304,312064,319488,82.86%,45.58%,44.29%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID37,7397638144,614400,98304,320256,614400,84.00%,47.88%,0.00%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID38,5777522688,638976,147456,344832,638976,76.92%,46.03%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID39,3677749248,1228800,147456,639744,1228800,88.00%,47.94%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID4,4160552960,835584,147456,443136,835584,82.35%,46.97%,0.00%,1,0,0,0,0,0,0
